enrollment_id,student_id,course_id,semester_id,grade,created_at
ENR-01268,STU-0363,CRS-0003,SEM-3,A,2026-04-16T13:18:17.266519
ENR-01269,STU-0135,CRS-0016,SEM-1,C,2026-04-16T13:18:17.266523
ENR-01270,STU-0020,CRS-0046,SEM-3,D,2026-04-16T13:18:17.266527
ENR-01271,STU-0293,CRS-0015,SEM-6,B,2026-04-16T13:18:17.266531
ENR-01272,STU-0145,CRS-0053,SEM-5,B,2026-04-16T13:18:17.266535
ENR-01273,STU-0236,CRS-0038,SEM-6,A,2026-04-16T13:18:17.266539
ENR-01274,STU-0030,CRS-0019,SEM-3,D,2026-04-16T13:18:17.266543
ENR-01275,STU-0181,CRS-0011,SEM-2,W,2026-04-16T13:18:17.266547
ENR-01276,STU-0385,CRS-0015,SEM-5,C,2026-04-16T13:18:17.266551
ENR-01277,STU-0191,CRS-0044,SEM-5,F,2026-04-16T13:18:17.266555
ENR-01278,STU-0185,CRS-0019,SEM-4,B,2026-04-16T13:18:17.266559
ENR-01279,STU-0013,CRS-0028,SEM-6,B,2026-04-16T13:18:17.266565
ENR-01280,STU-0272,CRS-0036,SEM-6,B,2026-04-16T13:18:17.266569
ENR-01281,STU-0486,CRS-0025,SEM-5,B,2026-04-16T13:18:17.266574
ENR-01282,STU-0463,CRS-0008,SEM-4,A,2026-04-16T13:18:17.266578
ENR-01283,STU-0485,CRS-0034,SEM-5,D,2026-04-16T13:18:17.266584
ENR-01284,STU-0041,CRS-0014,SEM-6,D,2026-04-16T13:18:17.266588
ENR-01285,STU-0363,CRS-0013,SEM-5,C,2026-04-16T13:18:17.266592
ENR-01286,STU-0239,CRS-0038,SEM-6,D,2026-04-16T13:18:17.266596
ENR-01287,STU-0279,CRS-0001,SEM-5,D,2026-04-16T13:18:17.266600
ENR-01288,STU-0475,CRS-0012,SEM-3,B,2026-04-16T13:18:17.266604
ENR-01289,STU-0198,CRS-0042,SEM-4,B,2026-04-16T13:18:17.266608
ENR-01290,STU-0497,CRS-0043,SEM-2,A,2026-04-16T13:18:17.266612
ENR-01291,STU-0266,CRS-0025,SEM-1,C,2026-04-16T13:18:17.266616
ENR-01292,STU-0465,CRS-0017,SEM-3,A,2026-04-16T13:18:17.266620
ENR-01293,STU-0296,CRS-0017,SEM-5,A,2026-04-16T13:18:17.266624
ENR-01294,STU-0382,CRS-0052,SEM-1,D,2026-04-16T13:18:17.266628
ENR-01295,STU-0313,CRS-0022,SEM-3,B,2026-04-16T13:18:17.266632
ENR-01296,STU-0195,CRS-0002,SEM-6,A,2026-04-16T13:18:17.266636
ENR-01297,STU-0179,CRS-0007,SEM-2,C,2026-04-16T13:18:17.266640
ENR-01298,STU-0043,CRS-0014,SEM-5,C,2026-04-16T13:18:17.266646
ENR-01299,STU-0182,CRS-0059,SEM-6,A,2026-04-16T13:18:17.266651
ENR-01300,STU-0031,CRS-0053,SEM-2,W,2026-04-16T13:18:17.266655
ENR-01301,STU-0346,CRS-0040,SEM-2,B,2026-04-16T13:18:17.266659
ENR-01302,STU-0278,CRS-0041,SEM-2,B,2026-04-16T13:18:17.266663
ENR-01303,STU-0211,CRS-0027,SEM-6,D,2026-04-16T13:18:17.266667
ENR-01304,STU-0259,CRS-0049,SEM-4,C,2026-04-16T13:18:17.266671
ENR-01305,STU-0053,CRS-0058,SEM-1,A,2026-04-16T13:18:17.266677
ENR-01306,STU-0338,CRS-0031,SEM-3,D,2026-04-16T13:18:17.266681
ENR-01307,STU-0130,CRS-0025,SEM-4,B,2026-04-16T13:18:17.266685
ENR-01308,STU-0027,CRS-0030,SEM-5,A,2026-04-16T13:18:17.266690
ENR-01309,STU-0249,CRS-0057,SEM-2,B,2026-04-16T13:18:17.266694
ENR-01310,STU-0345,CRS-0018,SEM-1,A,2026-04-16T13:18:17.266698
ENR-01311,STU-0064,CRS-0022,SEM-6,B,2026-04-16T13:18:17.266702
ENR-01312,STU-0105,CRS-0040,SEM-5,W,2026-04-16T13:18:17.266706
ENR-01313,STU-0222,CRS-0041,SEM-2,F,2026-04-16T13:18:17.266710
ENR-01314,STU-0316,CRS-0005,SEM-3,A,2026-04-16T13:18:17.266714
ENR-01315,STU-0260,CRS-0005,SEM-5,A,2026-04-16T13:18:17.266718
ENR-01316,STU-0496,CRS-0004,SEM-2,B,2026-04-16T13:18:17.266722
ENR-01317,STU-0346,CRS-0048,SEM-4,A,2026-04-16T13:18:17.266728
ENR-01318,STU-0424,CRS-0032,SEM-2,A,2026-04-16T13:18:17.266734
ENR-01319,STU-0472,CRS-0032,SEM-2,A,2026-04-16T13:18:17.266738
ENR-01320,STU-0101,CRS-0021,SEM-4,A,2026-04-16T13:18:17.266742
ENR-01321,STU-0121,CRS-0054,SEM-4,W,2026-04-16T13:18:17.266746
ENR-01322,STU-0122,CRS-0004,SEM-5,W,2026-04-16T13:18:17.266750
ENR-01323,STU-0284,CRS-0010,SEM-4,A,2026-04-16T13:18:17.266755
ENR-01324,STU-0443,CRS-0010,SEM-6,C,2026-04-16T13:18:17.266759
ENR-01325,STU-0330,CRS-0018,SEM-1,F,2026-04-16T13:18:17.266763
ENR-01326,STU-0480,CRS-0004,SEM-6,D,2026-04-16T13:18:17.266769
ENR-01327,STU-0036,CRS-0055,SEM-3,C,2026-04-16T13:18:17.266773
ENR-01328,STU-0493,CRS-0040,SEM-6,F,2026-04-16T13:18:17.266777
ENR-01329,STU-0194,CRS-0023,SEM-2,B,2026-04-16T13:18:17.266781
ENR-01330,STU-0018,CRS-0010,SEM-1,B,2026-04-16T13:18:17.266785
ENR-01331,STU-0273,CRS-0016,SEM-3,A,2026-04-16T13:18:17.266789
ENR-01332,STU-0483,CRS-0018,SEM-5,B,2026-04-16T13:18:17.266794
ENR-01333,STU-0217,CRS-0023,SEM-6,D,2026-04-16T13:18:17.266808
ENR-01334,STU-0359,CRS-0057,SEM-2,D,2026-04-16T13:18:17.266813
ENR-01335,STU-0307,CRS-0039,SEM-5,B,2026-04-16T13:18:17.266817
ENR-01336,STU-0437,CRS-0033,SEM-3,B,2026-04-16T13:18:17.266821
ENR-01337,STU-0481,CRS-0036,SEM-5,B,2026-04-16T13:18:17.266834
ENR-01338,STU-0347,CRS-0041,SEM-2,W,2026-04-16T13:18:17.266838
ENR-01339,STU-0047,CRS-0008,SEM-3,B,2026-04-16T13:18:17.266843
ENR-01340,STU-0270,CRS-0037,SEM-1,C,2026-04-16T13:18:17.266846
ENR-01341,STU-0271,CRS-0036,SEM-2,A,2026-04-16T13:18:17.266851
ENR-01342,STU-0493,CRS-0007,SEM-5,C,2026-04-16T13:18:17.266855
ENR-01343,STU-0120,CRS-0017,SEM-4,D,2026-04-16T13:18:17.266859
ENR-01344,STU-0410,CRS-0016,SEM-5,B,2026-04-16T13:18:17.266863
ENR-01345,STU-0294,CRS-0037,SEM-1,B,2026-04-16T13:18:17.266867
ENR-01346,STU-0317,CRS-0059,SEM-4,B,2026-04-16T13:18:17.266871
ENR-01347,STU-0378,CRS-0052,SEM-6,B,2026-04-16T13:18:17.266878
ENR-01348,STU-0032,CRS-0053,SEM-5,F,2026-04-16T13:18:17.266882
ENR-01349,STU-0409,CRS-0038,SEM-4,A,2026-04-16T13:18:17.266886
ENR-01350,STU-0289,CRS-0020,SEM-6,B,2026-04-16T13:18:17.266890
ENR-01351,STU-0190,CRS-0053,SEM-4,W,2026-04-16T13:18:17.266894
ENR-01352,STU-0364,CRS-0016,SEM-3,A,2026-04-16T13:18:17.266898
ENR-01353,STU-0029,CRS-0006,SEM-6,W,2026-04-16T13:18:17.266902
ENR-01354,STU-0192,CRS-0028,SEM-5,B,2026-04-16T13:18:17.266907
ENR-01355,STU-0426,CRS-0016,SEM-5,A,2026-04-16T13:18:17.266911
ENR-01356,STU-0210,CRS-0029,SEM-2,C,2026-04-16T13:18:17.266915
ENR-01357,STU-0283,CRS-0008,SEM-1,B,2026-04-16T13:18:17.266921
ENR-01358,STU-0490,CRS-0019,SEM-3,C,2026-04-16T13:18:17.266925
ENR-01359,STU-0396,CRS-0034,SEM-4,B,2026-04-16T13:18:17.266929
ENR-01360,STU-0285,CRS-0015,SEM-5,C,2026-04-16T13:18:17.266933
ENR-01361,STU-0138,CRS-0016,SEM-1,C,2026-04-16T13:18:17.266937
ENR-01362,STU-0242,CRS-0042,SEM-5,C,2026-04-16T13:18:17.266942
ENR-01363,STU-0409,CRS-0009,SEM-4,A,2026-04-16T13:18:17.266945
ENR-01364,STU-0184,CRS-0022,SEM-6,C,2026-04-16T13:18:17.266949
ENR-01365,STU-0279,CRS-0032,SEM-4,C,2026-04-16T13:18:17.266953
ENR-01366,STU-0357,CRS-0002,SEM-1,B,2026-04-16T13:18:17.266958
ENR-01367,STU-0247,CRS-0017,SEM-4,A,2026-04-16T13:18:17.266962
ENR-01368,STU-0498,CRS-0012,SEM-3,D,2026-04-16T13:18:17.266970
ENR-01369,STU-0261,CRS-0006,SEM-4,B,2026-04-16T13:18:17.266975
ENR-01370,STU-0118,CRS-0041,SEM-2,D,2026-04-16T13:18:17.266979
ENR-01371,STU-0032,CRS-0054,SEM-5,B,2026-04-16T13:18:17.266983
ENR-01372,STU-0325,CRS-0045,SEM-6,A,2026-04-16T13:18:17.266987
ENR-01373,STU-0108,CRS-0007,SEM-4,F,2026-04-16T13:18:17.266991
ENR-01374,STU-0384,CRS-0015,SEM-4,D,2026-04-16T13:18:17.266995
ENR-01375,STU-0068,CRS-0021,SEM-5,A,2026-04-16T13:18:17.266999
ENR-01376,STU-0016,CRS-0006,SEM-3,W,2026-04-16T13:18:17.267005
ENR-01377,STU-0095,CRS-0004,SEM-3,C,2026-04-16T13:18:17.267010
ENR-01378,STU-0076,CRS-0043,SEM-1,A,2026-04-16T13:18:17.267014
ENR-01379,STU-0120,CRS-0009,SEM-1,B,2026-04-16T13:18:17.267018
ENR-01380,STU-0215,CRS-0013,SEM-5,A,2026-04-16T13:18:17.267022
ENR-01381,STU-0401,CRS-0035,SEM-1,D,2026-04-16T13:18:17.267026
ENR-01382,STU-0466,CRS-0015,SEM-4,B,2026-04-16T13:18:17.267031
ENR-01383,STU-0211,CRS-0057,SEM-2,D,2026-04-16T13:18:17.267035
ENR-01384,STU-0261,CRS-0046,SEM-3,A,2026-04-16T13:18:17.267039
ENR-01385,STU-0273,CRS-0024,SEM-2,B,2026-04-16T13:18:17.267043
ENR-01386,STU-0128,CRS-0048,SEM-6,B,2026-04-16T13:18:17.267047
ENR-01387,STU-0284,CRS-0036,SEM-3,F,2026-04-16T13:18:17.267051
ENR-01388,STU-0253,CRS-0023,SEM-5,D,2026-04-16T13:18:17.267055
ENR-01389,STU-0323,CRS-0018,SEM-4,A,2026-04-16T13:18:17.267059
ENR-01390,STU-0071,CRS-0013,SEM-6,B,2026-04-16T13:18:17.267066
ENR-01391,STU-0495,CRS-0042,SEM-5,W,2026-04-16T13:18:17.267070
ENR-01392,STU-0469,CRS-0054,SEM-4,W,2026-04-16T13:18:17.267074
ENR-01393,STU-0079,CRS-0002,SEM-3,A,2026-04-16T13:18:17.267078
ENR-01394,STU-0391,CRS-0058,SEM-1,B,2026-04-16T13:18:17.267082
ENR-01395,STU-0179,CRS-0011,SEM-5,A,2026-04-16T13:18:17.267086
ENR-01396,STU-0321,CRS-0004,SEM-1,A,2026-04-16T13:18:17.267092
ENR-01397,STU-0496,CRS-0025,SEM-3,B,2026-04-16T13:18:17.267096
ENR-01398,STU-0347,CRS-0048,SEM-1,C,2026-04-16T13:18:17.267100
ENR-01399,STU-0338,CRS-0024,SEM-1,A,2026-04-16T13:18:17.267104
ENR-01400,STU-0273,CRS-0032,SEM-1,B,2026-04-16T13:18:17.267108
ENR-01401,STU-0181,CRS-0029,SEM-3,B,2026-04-16T13:18:17.267112
ENR-01402,STU-0199,CRS-0059,SEM-6,C,2026-04-16T13:18:17.267116
ENR-01403,STU-0113,CRS-0018,SEM-4,D,2026-04-16T13:18:17.267120
ENR-01404,STU-0076,CRS-0016,SEM-4,B,2026-04-16T13:18:17.267124
ENR-01405,STU-0335,CRS-0023,SEM-5,F,2026-04-16T13:18:17.267128
ENR-01406,STU-0403,CRS-0019,SEM-6,C,2026-04-16T13:18:17.267134
ENR-01407,STU-0244,CRS-0008,SEM-5,A,2026-04-16T13:18:17.267138
ENR-01408,STU-0005,CRS-0026,SEM-3,B,2026-04-16T13:18:17.267142
ENR-01409,STU-0261,CRS-0034,SEM-3,A,2026-04-16T13:18:17.267146
ENR-01410,STU-0489,CRS-0043,SEM-1,A,2026-04-16T13:18:17.267150
ENR-01411,STU-0448,CRS-0028,SEM-6,C,2026-04-16T13:18:17.267156
ENR-01412,STU-0071,CRS-0005,SEM-3,B,2026-04-16T13:18:17.267160
ENR-01413,STU-0464,CRS-0010,SEM-3,A,2026-04-16T13:18:17.267164
ENR-01414,STU-0053,CRS-0057,SEM-3,A,2026-04-16T13:18:17.267168
ENR-01415,STU-0278,CRS-0018,SEM-4,D,2026-04-16T13:18:17.267173
ENR-01416,STU-0344,CRS-0017,SEM-5,B,2026-04-16T13:18:17.267177
ENR-01417,STU-0047,CRS-0009,SEM-4,W,2026-04-16T13:18:17.267181
ENR-01418,STU-0260,CRS-0048,SEM-6,A,2026-04-16T13:18:17.267185
ENR-01419,STU-0241,CRS-0042,SEM-4,B,2026-04-16T13:18:17.267190
ENR-01420,STU-0332,CRS-0023,SEM-1,A,2026-04-16T13:18:17.267195
ENR-01421,STU-0160,CRS-0027,SEM-2,C,2026-04-16T13:18:17.267200
ENR-01422,STU-0162,CRS-0005,SEM-5,B,2026-04-16T13:18:17.267204
ENR-01423,STU-0352,CRS-0044,SEM-1,W,2026-04-16T13:18:17.267208
ENR-01424,STU-0088,CRS-0013,SEM-2,B,2026-04-16T13:18:17.267212
ENR-01425,STU-0398,CRS-0045,SEM-3,B,2026-04-16T13:18:17.267216
ENR-01426,STU-0113,CRS-0057,SEM-2,A,2026-04-16T13:18:17.267220
ENR-01427,STU-0136,CRS-0043,SEM-1,A,2026-04-16T13:18:17.267224
ENR-01428,STU-0448,CRS-0011,SEM-6,B,2026-04-16T13:18:17.267228
ENR-01429,STU-0411,CRS-0029,SEM-3,C,2026-04-16T13:18:17.267232
ENR-01430,STU-0017,CRS-0055,SEM-2,B,2026-04-16T13:18:17.267236
ENR-01431,STU-0320,CRS-0028,SEM-4,C,2026-04-16T13:18:17.267241
ENR-01432,STU-0443,CRS-0044,SEM-4,B,2026-04-16T13:18:17.267248
ENR-01433,STU-0206,CRS-0038,SEM-4,C,2026-04-16T13:18:17.267252
ENR-01434,STU-0287,CRS-0060,SEM-4,C,2026-04-16T13:18:17.267257
ENR-01435,STU-0207,CRS-0016,SEM-1,C,2026-04-16T13:18:17.267262
ENR-01436,STU-0157,CRS-0015,SEM-4,B,2026-04-16T13:18:17.267266
ENR-01437,STU-0250,CRS-0054,SEM-3,B,2026-04-16T13:18:17.267270
ENR-01438,STU-0351,CRS-0029,SEM-1,C,2026-04-16T13:18:17.267274
ENR-01439,STU-0489,CRS-0017,SEM-1,C,2026-04-16T13:18:17.267278
ENR-01440,STU-0353,CRS-0031,SEM-3,B,2026-04-16T13:18:17.267282
ENR-01441,STU-0332,CRS-0022,SEM-5,B,2026-04-16T13:18:17.267286
ENR-01442,STU-0399,CRS-0036,SEM-5,F,2026-04-16T13:18:17.267290
ENR-01443,STU-0371,CRS-0011,SEM-4,B,2026-04-16T13:18:17.267294
ENR-01444,STU-0108,CRS-0019,SEM-6,W,2026-04-16T13:18:17.267299
ENR-01445,STU-0217,CRS-0044,SEM-5,A,2026-04-16T13:18:17.267303
ENR-01446,STU-0222,CRS-0046,SEM-1,A,2026-04-16T13:18:17.267307
ENR-01447,STU-0224,CRS-0033,SEM-3,B,2026-04-16T13:18:17.267311
ENR-01448,STU-0466,CRS-0033,SEM-6,C,2026-04-16T13:18:17.267315
ENR-01449,STU-0147,CRS-0026,SEM-2,B,2026-04-16T13:18:17.267319
ENR-01450,STU-0223,CRS-0025,SEM-5,A,2026-04-16T13:18:17.267323
ENR-01451,STU-0425,CRS-0024,SEM-4,D,2026-04-16T13:18:17.267327
ENR-01452,STU-0303,CRS-0005,SEM-3,B,2026-04-16T13:18:17.267331
ENR-01453,STU-0322,CRS-0026,SEM-3,B,2026-04-16T13:18:17.267337
ENR-01454,STU-0281,CRS-0045,SEM-4,A,2026-04-16T13:18:17.267342
ENR-01455,STU-0291,CRS-0036,SEM-3,C,2026-04-16T13:18:17.267346
ENR-01456,STU-0156,CRS-0013,SEM-4,D,2026-04-16T13:18:17.267350
ENR-01457,STU-0050,CRS-0050,SEM-6,A,2026-04-16T13:18:17.267383
ENR-01458,STU-0153,CRS-0021,SEM-1,B,2026-04-16T13:18:17.267387
ENR-01459,STU-0350,CRS-0057,SEM-6,B,2026-04-16T13:18:17.267392
ENR-01460,STU-0083,CRS-0039,SEM-4,D,2026-04-16T13:18:17.267396
ENR-01461,STU-0152,CRS-0026,SEM-1,D,2026-04-16T13:18:17.267400
ENR-01462,STU-0248,CRS-0037,SEM-5,A,2026-04-16T13:18:17.267404
ENR-01463,STU-0088,CRS-0038,SEM-3,B,2026-04-16T13:18:17.267408
ENR-01464,STU-0223,CRS-0001,SEM-3,W,2026-04-16T13:18:17.267412
ENR-01465,STU-0441,CRS-0011,SEM-1,F,2026-04-16T13:18:17.267416
ENR-01466,STU-0138,CRS-0027,SEM-6,A,2026-04-16T13:18:17.267420
ENR-01467,STU-0409,CRS-0016,SEM-3,C,2026-04-16T13:18:17.267424
ENR-01468,STU-0409,CRS-0057,SEM-2,B,2026-04-16T13:18:17.267428
ENR-01469,STU-0232,CRS-0002,SEM-5,B,2026-04-16T13:18:17.267432
ENR-01470,STU-0438,CRS-0015,SEM-4,C,2026-04-16T13:18:17.267438
ENR-01471,STU-0337,CRS-0047,SEM-2,D,2026-04-16T13:18:17.267442
ENR-01472,STU-0304,CRS-0020,SEM-2,B,2026-04-16T13:18:17.267446
ENR-01473,STU-0339,CRS-0028,SEM-5,D,2026-04-16T13:18:17.267451
ENR-01474,STU-0043,CRS-0040,SEM-1,A,2026-04-16T13:18:17.267457
ENR-01475,STU-0219,CRS-0036,SEM-2,A,2026-04-16T13:18:17.267462
ENR-01476,STU-0310,CRS-0005,SEM-6,C,2026-04-16T13:18:17.267466
ENR-01477,STU-0386,CRS-0060,SEM-2,B,2026-04-16T13:18:17.267471
ENR-01478,STU-0321,CRS-0059,SEM-6,B,2026-04-16T13:18:17.267475
ENR-01479,STU-0427,CRS-0039,SEM-2,B,2026-04-16T13:18:17.267479
ENR-01480,STU-0450,CRS-0047,SEM-2,B,2026-04-16T13:18:17.267483
ENR-01481,STU-0059,CRS-0013,SEM-3,A,2026-04-16T13:18:17.267487
ENR-01482,STU-0335,CRS-0055,SEM-4,C,2026-04-16T13:18:17.267491
ENR-01483,STU-0240,CRS-0022,SEM-2,A,2026-04-16T13:18:17.267496
ENR-01484,STU-0259,CRS-0048,SEM-1,W,2026-04-16T13:18:17.267500
ENR-01485,STU-0004,CRS-0042,SEM-2,B,2026-04-16T13:18:17.267504
ENR-01486,STU-0172,CRS-0049,SEM-6,C,2026-04-16T13:18:17.267508
ENR-01487,STU-0471,CRS-0011,SEM-1,D,2026-04-16T13:18:17.267512
ENR-01488,STU-0499,CRS-0056,SEM-4,B,2026-04-16T13:18:17.267516
ENR-01489,STU-0233,CRS-0016,SEM-3,B,2026-04-16T13:18:17.267520
ENR-01490,STU-0230,CRS-0060,SEM-6,C,2026-04-16T13:18:17.267524
ENR-01491,STU-0157,CRS-0043,SEM-6,B,2026-04-16T13:18:17.267528
ENR-01492,STU-0146,CRS-0016,SEM-6,A,2026-04-16T13:18:17.267535
ENR-01493,STU-0313,CRS-0020,SEM-5,B,2026-04-16T13:18:17.267541
ENR-01494,STU-0196,CRS-0055,SEM-2,F,2026-04-16T13:18:17.267545
ENR-01495,STU-0326,CRS-0014,SEM-4,A,2026-04-16T13:18:17.267549
ENR-01496,STU-0084,CRS-0013,SEM-5,C,2026-04-16T13:18:17.267555
ENR-01497,STU-0177,CRS-0003,SEM-1,D,2026-04-16T13:18:17.267559
ENR-01498,STU-0060,CRS-0027,SEM-5,B,2026-04-16T13:18:17.267563
ENR-01499,STU-0043,CRS-0046,SEM-2,B,2026-04-16T13:18:17.267567
ENR-01500,STU-0089,CRS-0058,SEM-3,A,2026-04-16T13:18:17.267571
ENR-01501,STU-0296,CRS-0053,SEM-2,B,2026-04-16T13:18:17.267575
ENR-01502,STU-0134,CRS-0012,SEM-4,B,2026-04-16T13:18:17.267579
ENR-01503,STU-0378,CRS-0017,SEM-2,A,2026-04-16T13:18:17.267583
ENR-01504,STU-0352,CRS-0055,SEM-6,A,2026-04-16T13:18:17.267587
ENR-01505,STU-0246,CRS-0023,SEM-4,B,2026-04-16T13:18:17.267591
ENR-01506,STU-0058,CRS-0026,SEM-3,A,2026-04-16T13:18:17.267595
ENR-01507,STU-0063,CRS-0046,SEM-3,B,2026-04-16T13:18:17.267599
ENR-01508,STU-0281,CRS-0021,SEM-3,C,2026-04-16T13:18:17.267603
ENR-01509,STU-0324,CRS-0059,SEM-4,B,2026-04-16T13:18:17.267607
ENR-01510,STU-0224,CRS-0045,SEM-6,A,2026-04-16T13:18:17.267611
ENR-01511,STU-0394,CRS-0004,SEM-6,B,2026-04-16T13:18:17.267615
ENR-01512,STU-0255,CRS-0016,SEM-4,B,2026-04-16T13:18:17.267619
ENR-01513,STU-0248,CRS-0040,SEM-5,A,2026-04-16T13:18:17.267625
ENR-01514,STU-0058,CRS-0019,SEM-1,B,2026-04-16T13:18:17.267629
ENR-01515,STU-0445,CRS-0010,SEM-5,B,2026-04-16T13:18:17.267633
ENR-01516,STU-0067,CRS-0007,SEM-4,F,2026-04-16T13:18:17.267637
ENR-01517,STU-0461,CRS-0012,SEM-1,B,2026-04-16T13:18:17.267644
ENR-01518,STU-0049,CRS-0044,SEM-5,B,2026-04-16T13:18:17.267648
ENR-01519,STU-0006,CRS-0044,SEM-6,A,2026-04-16T13:18:17.267652
ENR-01520,STU-0373,CRS-0025,SEM-3,B,2026-04-16T13:18:17.267656
ENR-01521,STU-0359,CRS-0009,SEM-6,B,2026-04-16T13:18:17.267661
ENR-01522,STU-0418,CRS-0014,SEM-5,A,2026-04-16T13:18:17.267665
ENR-01523,STU-0095,CRS-0060,SEM-4,A,2026-04-16T13:18:17.267669
ENR-01524,STU-0169,CRS-0043,SEM-1,F,2026-04-16T13:18:17.267673
ENR-01525,STU-0475,CRS-0032,SEM-4,W,2026-04-16T13:18:17.267677
ENR-01526,STU-0122,CRS-0026,SEM-4,B,2026-04-16T13:18:17.267681
ENR-01527,STU-0276,CRS-0058,SEM-4,C,2026-04-16T13:18:17.267685
ENR-01528,STU-0098,CRS-0038,SEM-6,C,2026-04-16T13:18:17.267689
ENR-01529,STU-0340,CRS-0019,SEM-6,D,2026-04-16T13:18:17.267693
ENR-01530,STU-0094,CRS-0041,SEM-6,B,2026-04-16T13:18:17.267697
ENR-01531,STU-0200,CRS-0006,SEM-4,C,2026-04-16T13:18:17.267701
ENR-01532,STU-0381,CRS-0010,SEM-2,C,2026-04-16T13:18:17.267707
ENR-01533,STU-0202,CRS-0005,SEM-2,C,2026-04-16T13:18:17.267711
ENR-01534,STU-0473,CRS-0024,SEM-4,A,2026-04-16T13:18:17.267715
ENR-01535,STU-0021,CRS-0010,SEM-6,A,2026-04-16T13:18:17.267719
ENR-01536,STU-0401,CRS-0025,SEM-4,B,2026-04-16T13:18:17.267723
ENR-01537,STU-0108,CRS-0011,SEM-4,A,2026-04-16T13:18:17.267727
ENR-01538,STU-0195,CRS-0016,SEM-3,A,2026-04-16T13:18:17.267732
ENR-01539,STU-0435,CRS-0035,SEM-6,B,2026-04-16T13:18:17.267736
ENR-01540,STU-0357,CRS-0043,SEM-1,C,2026-04-16T13:18:17.267740
ENR-01541,STU-0317,CRS-0025,SEM-6,B,2026-04-16T13:18:17.267744
ENR-01542,STU-0223,CRS-0033,SEM-2,C,2026-04-16T13:18:17.267748
ENR-01543,STU-0451,CRS-0006,SEM-4,A,2026-04-16T13:18:17.267752
ENR-01544,STU-0318,CRS-0032,SEM-4,A,2026-04-16T13:18:17.267757
ENR-01545,STU-0491,CRS-0050,SEM-2,B,2026-04-16T13:18:17.267761
ENR-01546,STU-0114,CRS-0048,SEM-3,B,2026-04-16T13:18:17.267765
ENR-01547,STU-0317,CRS-0028,SEM-6,C,2026-04-16T13:18:17.267769
ENR-01548,STU-0284,CRS-0037,SEM-3,A,2026-04-16T13:18:17.267773
ENR-01549,STU-0326,CRS-0024,SEM-3,F,2026-04-16T13:18:17.267777
ENR-01550,STU-0023,CRS-0021,SEM-2,B,2026-04-16T13:18:17.267781
ENR-01551,STU-0349,CRS-0003,SEM-3,A,2026-04-16T13:18:17.267784
ENR-01552,STU-0036,CRS-0041,SEM-2,C,2026-04-16T13:18:17.267790
ENR-01553,STU-0385,CRS-0030,SEM-2,B,2026-04-16T13:18:17.267794
ENR-01554,STU-0449,CRS-0033,SEM-5,A,2026-04-16T13:18:17.267798
ENR-01555,STU-0193,CRS-0055,SEM-6,B,2026-04-16T13:18:17.267814
ENR-01556,STU-0186,CRS-0032,SEM-5,D,2026-04-16T13:18:17.267818
ENR-01557,STU-0295,CRS-0005,SEM-5,A,2026-04-16T13:18:17.267823
ENR-01558,STU-0191,CRS-0004,SEM-4,C,2026-04-16T13:18:17.267827
ENR-01559,STU-0043,CRS-0002,SEM-4,B,2026-04-16T13:18:17.267831
ENR-01560,STU-0245,CRS-0058,SEM-5,A,2026-04-16T13:18:17.267836
ENR-01561,STU-0416,CRS-0051,SEM-6,A,2026-04-16T13:18:17.267840
ENR-01562,STU-0444,CRS-0018,SEM-3,B,2026-04-16T13:18:17.267845
ENR-01563,STU-0386,CRS-0040,SEM-4,B,2026-04-16T13:18:17.267848
ENR-01564,STU-0075,CRS-0059,SEM-6,D,2026-04-16T13:18:17.267853
ENR-01565,STU-0390,CRS-0008,SEM-3,A,2026-04-16T13:18:17.267857
ENR-01566,STU-0150,CRS-0033,SEM-1,C,2026-04-16T13:18:17.267861
ENR-01567,STU-0122,CRS-0016,SEM-2,F,2026-04-16T13:18:17.267865
ENR-01568,STU-0309,CRS-0048,SEM-6,B,2026-04-16T13:18:17.267869
ENR-01569,STU-0251,CRS-0003,SEM-5,F,2026-04-16T13:18:17.267874
ENR-01570,STU-0002,CRS-0007,SEM-4,C,2026-04-16T13:18:17.267878
ENR-01571,STU-0220,CRS-0002,SEM-2,B,2026-04-16T13:18:17.267884
ENR-01572,STU-0369,CRS-0039,SEM-5,C,2026-04-16T13:18:17.267890
ENR-01573,STU-0457,CRS-0039,SEM-1,A,2026-04-16T13:18:17.267894
ENR-01574,STU-0151,CRS-0017,SEM-6,A,2026-04-16T13:18:17.267898
ENR-01575,STU-0400,CRS-0035,SEM-5,D,2026-04-16T13:18:17.267902
ENR-01576,STU-0149,CRS-0043,SEM-2,A,2026-04-16T13:18:17.267906
ENR-01577,STU-0218,CRS-0046,SEM-2,B,2026-04-16T13:18:17.267910
ENR-01578,STU-0122,CRS-0054,SEM-6,A,2026-04-16T13:18:17.267914
ENR-01579,STU-0063,CRS-0051,SEM-6,C,2026-04-16T13:18:17.267918
ENR-01580,STU-0222,CRS-0060,SEM-6,C,2026-04-16T13:18:17.267922
ENR-01581,STU-0485,CRS-0018,SEM-3,B,2026-04-16T13:18:17.267928
ENR-01582,STU-0125,CRS-0020,SEM-5,W,2026-04-16T13:18:17.267932
ENR-01583,STU-0403,CRS-0013,SEM-6,A,2026-04-16T13:18:17.267936
ENR-01584,STU-0207,CRS-0009,SEM-4,A,2026-04-16T13:18:17.267940
